date,price,volume,score1,score2,score3,count,mean,sum
2024-02-15,50271.0,2837.0,-0.1628,0.1995,0.3107,156,0.1158,18.0646
2024-02-16,52557.0,2913.0,-0.3942,0.2022,0.2496,162,0.0192,3.1171
2024-02-17,52211.0,544.0,-0.1503,0.0838,0.1605,171,0.0313,5.3566
2024-02-18,52081.0,2296.0,-0.2929,0.2134,0.2255,156,0.0487,7.5943
2024-02-19,52081.0,2296.0,-0.2537,0.1206,0.199,231,0.022,5.0792
2024-02-20,52501.0,3092.0,-0.0906,0.1765,0.2067,243,0.0976,23.7059
2024-02-21,52397.0,5032.0,-0.1673,0.1975,0.2242,162,0.0848,13.7357
2024-02-22,52397.0,5032.0,-0.1424,0.1947,0.278,192,0.1101,21.1389
2024-02-23,52008.0,3667.0,-0.3549,-0.0368,0.159,183,-0.0776,-14.1953
2024-02-24,51105.0,1128.0,-0.4532,0.215,0.245,165,0.0023,0.3758
2024-02-25,51105.0,1128.0,-0.4993,0.1763,0.1036,141,-0.0731,-10.3077
2024-02-26,51105.0,1128.0,-0.1385,0.1114,0.2063,165,0.0597,9.853
2024-02-27,51799.0,1488.0,-0.3371,0.1455,0.2256,162,0.0113,1.8345
2024-02-28,57250.0,8378.0,-0.3903,0.131,0.1527,144,-0.0356,-5.1193
2024-02-29,58743.0,4115.0,-0.0689,0.1128,0.2986,126,0.1142,14.3862
2024-03-01,58743.0,4115.0,-0.1019,0.1786,0.2294,177,0.1021,18.0669
2024-03-02,63675.0,9980.0,-0.0654,0.215,0.2016,183,0.117,21.4192
2024-03-03,62500.0,3780.0,-0.1639,0.1705,0.2366,186,0.0811,15.0793
2024-03-04,62655.0,3543.0,-0.3095,0.1296,0.1804,180,0.0002,0.0373
2024-03-05,62655.0,3543.0,-0.264,0.1082,0.1373,168,-0.0062,-1.0376
2024-03-06,69324.0,41012.0,-0.3023,0.0826,0.1705,78,-0.0164,-1.2808
2024-03-07,69324.0,41012.0,-0.3201,0.1029,0.0514,24,-0.0553,-1.3264
