Open,High,Low,Adj Close,mean,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,0.281,66.91750711760893,10312.305660225546,9328.091351461015,9075.208224869748,202.580078125,1,11246.3486328125
11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,0.2136,68.97340413133148,10401.262133805254,9366.076644161045,9103.965051465017,-40.310546875,0,11205.892578125
11246.203125,11385.3818359375,11094.1455078125,11205.892578125,0.0552,68.02270176107994,10477.89360469285,9402.508642853401,9131.805151155877,543.19921875,1,11747.0224609375
11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,0.106,73.29740061150531,10598.763019573293,9448.934659053086,9166.443791020534,29.90234375,1,11779.7734375
11749.87109375,11902.3359375,11598.7138671875,11779.7734375,0.0593,73.58000222600194,10711.240202232979,9495.08988238867,9201.05742872225,-177.421875,0,11601.47265625
11778.89453125,11898.0380859375,11408.59375,11601.47265625,0.1008,69.3018322956478,10796.024245472696,9536.80043236612,9232.851007894804,149.4921875,1,11754.0458984375
11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,0.1307,70.85544924977218,10887.264402897916,9580.706283179414,9266.244317703318,-61.5859375,0,11675.7392578125
11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,0.1781,68.93692691995544,10962.357246223113,9622.192084657298,9298.158157969667,215.8544921875,1,11878.111328125
11662.2568359375,12045.140625,11662.2568359375,11878.111328125,0.1365,71.10341047224833,11049.57192068996,9666.863752844776,9332.329723137287,-471.1220703125,0,11410.525390625
11881.6474609375,11932.7109375,11195.708984375,11410.525390625,0.1726,60.63443046075135,11083.948441636154,9701.391706068145,9359.85549356759,180.337890625,1,11584.9345703125
11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,0.0764,62.82204384003852,11131.661406271996,9738.689584568034,9389.326739617192,195.732421875,1,11784.1376953125
11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,0.0614,65.18935901973178,11193.802005228235,9779.193507553073,9421.046090023754,-3.7880859375,0,11768.87109375
11772.6591796875,12150.994140625,11685.455078125,11768.87109375,0.141,64.85028702436857,11248.570489849357,9818.593063715389,9452.143109940658,97.0009765625,1,11865.6982421875
11768.697265625,11963.203125,11768.697265625,11865.6982421875,0.2813,66.05025517635418,11307.34456150061,9859.129799922755,9484.110727586312,26.1181640625,1,11892.8037109375
11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,0.1211,66.39435400040176,11363.102575732695,9899.400570437898,9516.013945908846,358.744140625,1,12254.40234375
11895.658203125,12359.056640625,11806.6962890625,12254.40234375,0.1573,70.64676922244257,11447.98826792482,9946.034268919326,9552.283990913365,-260.662109375,0,11991.2333984375
12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,0.1702,64.3019581084549,11499.725899402218,9986.533261583052,9584.587956575937,-232.6015625,0,11758.283203125
11990.884765625,12028.923828125,11687.3330078125,11758.283203125,0.1565,59.254856962169654,11524.350404518673,10021.617418841308,9613.378622093143,116.8720703125,1,11878.3720703125
11761.5,11900.4111328125,11710.0634765625,11878.3720703125,0.1902,60.94788915414302,11558.066753641895,10058.384837682323,9643.378535314592,-285.537109375,0,11592.4892578125
11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,0.1921,55.1074171444558,11561.345087372429,10088.763143031434,9669.194571374168,96.34765625,1,11681.8251953125
11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,0.2517,56.50298235731686,11572.819383366721,10120.308926244921,9695.85193063163,-14.8486328125,0,11664.84765625
11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,0.1466,56.147581591090415,11581.583980784177,10150.893851591558,9721.93134421598,110.90625,1,11774.595703125
11663.689453125,11807.6318359375,11623.25,11774.595703125,0.1258,57.9782367548097,11599.966049578541,10183.04636350311,9749.11895161875,-407.4541015625,0,11366.134765625
11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,0.1834,49.70410867932831,11577.696403487727,10206.473856614433,9770.536379618832,121.46875,1,11488.36328125
11366.89453125,11530.052734375,11296.9931640625,11488.36328125,0.0951,51.904727663176715,11569.188487084135,10231.857805617117,9793.289053812623,-162.2109375,0,11323.3974609375
11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,0.1302,48.81613661328818,11545.779817927312,10253.472452257123,9813.555390330834,217.2041015625,1,11542.5
11325.2958984375,11545.615234375,11316.4228515625,11542.5,0.159,52.81192445212079,11545.467454315187,10278.997750232229,9836.455318935723,-34.189453125,0,11506.865234375
11541.0546875,11585.640625,11466.29296875,11506.865234375,0.1683,52.103125844416994,11541.791052416122,10303.311957839016,9858.579953577302,202.7919921875,1,11711.505859375
11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,0.2141,55.756712577872506,11557.954367364586,10331.196985592203,9883.122018554755,-32.486328125,0,11680.8203125
11713.306640625,11768.876953125,11598.318359375,11680.8203125,0.1634,55.081680103438124,11569.65588594891,10357.922199986418,9906.932591984494,291.162109375,1,11970.478515625
11679.31640625,12067.0810546875,11601.12890625,11970.478515625,0.0661,59.981735047703175,11607.829469727585,10389.854008216886,9934.264326072447,-550.7890625,0,11414.0341796875
11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,0.103,48.983430104231495,11589.372775438052,10410.134803691551,9953.863926782582,-1161.89453125,0,10245.296875
11407.19140625,11443.0224609375,10182.46484375,10245.296875,0.0867,34.67524208783144,11461.365546824904,10406.870686291719,9957.72396583182,281.4482421875,1,10511.8134765625
10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,0.1341,39.02680232952497,11370.932016323723,10408.948761346586,9965.062899748782,-342.962890625,0,10169.5673828125
10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,0.102,35.75020423091847,11256.5163369417,10404.208536029078,9967.771568398632,113.134765625,1,10280.3515625
10167.216796875,10353.927734375,10056.8857421875,10280.3515625,0.0436,37.56810101300164,11163.548263185348,10401.75592269187,9971.911700770836,88.5654296875,1,10369.5634765625
10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,0.0811,39.05587730378151,11087.930664459363,10401.11844851109,9977.178611708474,-237.7900390625,0,10131.5166015625
10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,0.1663,36.56474664001758,10996.84361085014,10395.779798076464,9979.22282349462,108.1962890625,1,10242.34765625
10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,0.1142,38.52088653736045,10924.986853269173,10392.741537842277,9982.707920617207,120.80859375,1,10363.138671875
10242.330078125,10503.912109375,10238.1357421875,10363.138671875,0.0308,40.65771608069745,10871.477502660204,10392.15534247659,9987.746738514661,31.88671875,1,10400.9150390625
10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,0.1122,41.340882622971,10826.662029936611,10392.328801814925,9993.219166336487,32.3095703125,1,10442.1708984375
10409.861328125,10578.837890625,10292.38671875,10442.1708984375,0.0845,42.120560690218504,10790.043826936695,10393.315774025272,9999.165546894115,-128.6435546875,0,10323.755859375
10452.3994140625,10577.21484375,10224.330078125,10323.755859375,0.1731,40.466469102051676,10745.635449073676,10391.938349972792,10003.464756330948,352.103515625,1,10680.837890625
10328.734375,10800.0107421875,10266.0087890625,10680.837890625,0.139,47.16954473865835,10739.464253030945,10397.659132956003,10012.436585924248,119.1962890625,1,10796.951171875
10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,0.1382,49.16372018734939,10744.93919768276,10405.565906003903,10022.82750759247,177.1435546875,1,10974.9052734375
10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,0.1861,52.13076963792147,10766.84072870702,10416.839952883778,10035.437809126843,-24.26171875,0,10948.990234375
10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,0.148,51.660317782831044,10784.1883006754,10427.377582220239,10047.537841249336,-7.234375,0,10944.5859375
10951.8203125,11034.908203125,10829.6572265625,10944.5859375,0.2111,51.57556519157181,10799.464266087267,10437.61933182974,10059.419272987754,160.59375,1,11094.3466796875
10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,0.2541,54.30664018997412,10827.548305477765,10450.623833767517,10073.126920758612,-157.5986328125,0,10938.271484375
11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,0.2624,51.08929190887927,10838.093370134644,10460.280222888456,10084.585789150882,-472.666015625,0,10462.259765625
10934.92578125,10988.3046875,10380.2607421875,10462.259765625,0.1327,42.80290244469357,10802.299693514678,10460.319421754526,10089.588093475042,78.8359375,1,10538.4599609375
10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,0.0892,44.35098668610009,10777.172099935899,10461.86675916409,10095.53341622289,-289.3056640625,0,10246.1865234375
10535.4921875,10537.828125,10197.865234375,10246.1865234375,-0.0489,39.911662110220064,10726.60204503129,10457.595863407127,10097.52882161646,511.2802734375,1,10760.06640625
10248.7861328125,10771.056640625,10231.490234375,10760.06640625,0.199,49.444413341668564,10729.78912705212,10463.585379106986,10106.304153863262,-68.392578125,0,10692.716796875
10761.109375,10777.6962890625,10578.9140625,10692.716796875,0.1773,48.36692341210238,10726.258428940013,10468.122634904374,10114.07120873759,55.1484375,1,10750.7236328125
10695.5751953125,10772.9990234375,10667.28125,10750.7236328125,0.0166,49.384775054883995,10728.58844835644,10473.71869426889,10122.50369117567,28.376953125,1,10775.26953125
10746.892578125,10803.9765625,10622.921875,10775.26953125,0.1705,49.83314483615124,10733.034265774875,10479.689997971485,10131.149596342219,-66.9609375,0,10709.65234375
10776.61328125,10945.34765625,10703.8935546875,10709.65234375,0.1537,48.600057469220076,10730.80741605822,10484.243707788883,10138.811884387354,134.990234375,1,10844.640625
10709.650390625,10860.0009765625,10649.4951171875,10844.640625,0.0841,51.25843525873477,10741.648674052674,10491.380280406926,10148.160609428582,-59.3798828125,0,10784.4912109375
10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,0.0438,50.023271017868446,10745.728915660753,10497.184457249114,10156.588829316119,-175.802734375,0,10619.4521484375
10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,0.1622,46.714052256245466,10733.702556877586,10499.605599648883,10162.719469304482,-43.8466796875,0,10575.974609375
10619.8212890625,10657.837890625,10416.689453125,10575.974609375,0.124,45.85778779212635,10718.680847591626,10501.117857267222,10168.193047318662,-25.771484375,0,10549.3291015625
10575.1005859375,10598.9404296875,10511.1298828125,10549.3291015625,0.0827,45.312407070003175,10702.552109874565,10502.072535372079,10173.241206977522,119.142578125,1,10669.5830078125
10550.4404296875,10686.0,10534.3916015625,10669.5830078125,0.1039,48.2863348380102,10699.412195392462,10505.389574430304,10179.81527056474,116.810546875,1,10793.33984375
10676.529296875,10793.5078125,10634.6005859375,10793.33984375,0.0997,51.21176632168437,10708.357685712228,10511.091559961387,10187.941423851964,-191.900390625,0,10604.40625
10796.306640625,10797.578125,10528.890625,10604.40625,0.0238,46.87442338211488,10698.45754897773,10512.939375605716,10193.45751426452,65.61328125,1,10668.96875
10603.35546875,10680.5078125,10562.5068359375,10668.96875,0.0269,48.472249681466444,10695.649091932231,10516.02906618778,10199.755676327242,246.314453125,1,10915.685546875
10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,0.0628,54.121799999548884,10716.604944783925,10523.94305590436,10209.238191168935,136.544921875,1,11064.4580078125
10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,0.1588,57.15668878188328,10749.733807929504,10534.646322278779,10220.565605958916,237.21875,1,11296.361328125
11059.142578125,11442.2109375,11056.9404296875,11296.361328125,0.1287,61.41910938182045,10801.793571757646,10549.72978774108,10234.814555921383,88.099609375,1,11384.181640625
11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,0.149,62.91606962129144,10857.259102125965,10566.253586808089,10250.037961016795,162.7275390625,1,11555.36328125
11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,0.087,65.69584777139639,10923.745214423492,10585.839917391097,10267.327038105976,-122.8203125,0,11425.8994140625
11548.7197265625,11548.984375,11321.224609375,11425.8994140625,0.0782,61.93394359728812,10971.569423912923,10602.474758909342,10282.672367588844,0.458984375,1,11429.5068359375
11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,0.0618,61.998908301113566,11015.182510772407,10618.85163172178,10297.862228096774,68.7470703125,1,11495.349609375
11426.6025390625,11569.9140625,11303.603515625,11495.349609375,0.1702,63.22621283659905,11060.91271063932,10636.208027318873,10313.722988113705,-180.705078125,0,11322.123046875
11502.828125,11540.0615234375,11223.0126953125,11322.123046875,0.094,57.950478848214225,11085.789885518909,10649.790502953649,10327.079280282727,35.978515625,1,11358.1015625
11322.123046875,11386.26171875,11285.345703125,11358.1015625,0.246,58.71704298218259,11111.72433094568,10663.816464528823,10340.735204550505,127.376953125,1,11483.359375
11355.982421875,11483.359375,11347.578125,11483.359375,0.1347,61.34556475209898,11147.118144665139,10680.0450370134,10355.869299523347,246.9990234375,1,11742.037109375
11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,0.1398,66.11884021627073,11203.777093685125,10701.07458300076,10374.22913806443,170.3603515625,1,11916.3349609375
11745.974609375,11999.91796875,11681.48046875,11916.3349609375,0.1954,68.89206197736287,11271.63974770916,10725.139144940102,10394.65438075149,910.6123046875,1,12823.689453125
11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,0.1435,78.64251238135591,11419.45400536781,10766.694596587326,10426.827030716702,164.255859375,1,12965.8916015625
12801.6357421875,13161.59375,12717.09375,12965.8916015625,0.2018,79.71038545675013,11566.733776433972,10810.243052131389,10460.457025032541,-40.009765625,0,12931.5390625
12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,0.0697,78.69199125960655,11696.715232249786,10852.248913722846,10493.186588442708,176.48828125,1,13108.0625
12931.57421875,13145.06640625,12885.7470703125,13108.0625,0.2491,80.092315218755,11831.129257749806,10896.91848968873,10527.820706476581,-76.8896484375,0,13031.173828125
13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,0.243,77.70900695406546,11945.419216833157,10939.180971637963,10560.977701465301,44.046875,1,13075.248046875
13031.201171875,13225.2978515625,12822.3828125,13075.248046875,0.1916,78.10907961929806,12053.021962551427,10981.479329563448,10594.279295444238,578.9765625,1,13654.21875
13075.2421875,13759.6689453125,13060.837890625,13654.21875,0.0762,82.5237063230836,12205.516894689386,11034.404862641399,10634.808294842329,-382.9296875,0,13271.28515625
13654.21484375,13837.6953125,12932.2509765625,13271.28515625,0.1802,72.2049566095368,12307.018633885635,11078.699521920777,10669.728518172233,166.583984375,1,13437.8828125
13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,0.1849,73.73576805923128,12414.71998422986,11125.416022724326,10706.392813461342,108.6484375,1,13546.5224609375
13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,0.1331,74.70897125916701,12522.510696297253,11173.358724471122,10744.010424686192,234.462890625,1,13780.9951171875
13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,0.1613,76.7050077167019,12642.366355429658,11224.995088683327,10784.23538750078,-43.8857421875,0,13737.109375
13780.9951171875,13862.033203125,13628.3779296875,13737.109375,0.1548,75.50991818725252,12746.62759538874,11274.73992603613,10823.346301242493,-186.54296875,0,13550.4892578125
13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,0.1631,70.50502268911589,12823.185848952908,11319.804269239623,10859.467400005009,399.849609375,1,13950.30078125
13550.451171875,13984.9814453125,13325.44140625,13950.30078125,0.0853,74.39989195812814,12930.530128219298,11371.893309081412,10900.405590485076,183.21875,1,14133.70703125
13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,0.0896,75.96015738790099,13045.11840469841,11426.582689718412,10943.230775130969,1446.115234375,1,15579.8486328125
14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,0.0986,84.13099149089408,13286.521283566419,11508.825579680672,11004.642932186354,-13.8486328125,0,15565.880859375
15579.7294921875,15903.4375,15226.83984375,15565.880859375,0.1575,83.83611137782535,13503.603147929141,11589.16330799145,11065.056679566336,-732.126953125,0,14833.75390625
15565.880859375,15737.095703125,14423.203125,14833.75390625,0.2806,70.04792383486014,13630.284172531128,11653.412626768846,11114.97319912506,645.8134765625,1,15479.5673828125
14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,0.2785,74.07731933497554,13806.406383034117,11729.178067482582,11172.782393610985,-147.2802734375,0,15332.3154296875
15479.595703125,15785.13671875,14865.529296875,15332.3154296875,0.2632,71.72025217316234,13951.731054143962,11800.527322179709,11227.8755464067,-41.4482421875,0,15290.90234375
15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,0.1638,71.03913144763104,14079.271176963586,11869.643659240506,11281.690470874824,410.4306640625,1,15701.33984375
15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,0.1203,73.69215011621469,14233.75390713372,11945.518831210991,11340.228873164562,575.044921875,1,16276.34375
15701.298828125,16305.00390625,15534.771484375,16276.34375,0.1915,76.87230363326381,14428.286273120986,12031.277740493942,11405.60787815576,41.3681640625,1,16317.80859375
16276.4404296875,16463.177734375,15992.15234375,16317.80859375,0.1709,77.08631172395623,14608.240779847558,12116.15953956832,11470.670139289461,-249.669921875,0,16068.138671875
16317.80859375,16317.80859375,15749.193359375,16068.138671875,0.2398,72.74377909676072,14747.278674326362,12194.416552089244,11531.563762237614,-112.5517578125,0,15955.587890625
16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,0.231,70.81692685956787,14862.35574254528,12268.895192456288,11590.16010830897,760.5341796875,1,16716.111328125
15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,0.1274,75.51282392292293,15038.903893552872,12356.958878311114,11658.053501948918,959.71484375,1,17645.40625
16685.69140625,17782.919921875,16564.544921875,17645.40625,0.1052,79.77377512890466,15287.142213214503,12461.680608443567,11737.35618735357,158.814453125,1,17804.005859375
17645.19140625,18393.94921875,17352.90625,17804.005859375,0.0983,80.39749725825847,15526.843512848836,12567.469227273892,11817.709163141933,13.228515625,1,17817.08984375
17803.861328125,18119.546875,17382.5546875,17817.08984375,0.0847,80.45078248611284,15744.962211029899,12671.422110768468,11897.171158911578,804.23046875,1,18621.314453125
17817.083984375,18773.2265625,17765.794921875,18621.314453125,0.1348,83.4190629831099,16018.900519800862,12789.24176111216,11986.232659497187,20.916015625,1,18642.232421875
18621.31640625,18936.62109375,18444.359375,18642.232421875,0.0559,83.48892742930366,16268.741653331732,12905.142566275781,12074.391596747224,-272.23046875,0,18370.001953125
18642.232421875,18688.96875,17671.384765625,18370.001953125,0.1896,78.85593106330333,16468.86168188347,13013.357603639131,12157.777164381367,-5.896484375,0,18364.12109375
18370.017578125,18711.42578125,18000.796875,18364.12109375,0.1018,78.75477841011316,16649.362578251712,13119.313316314594,12239.980395233932,742.44921875,1,19107.46484375
18365.015625,19348.271484375,18128.65625,19107.46484375,0.0296,81.89927425993159,16883.467555918214,13237.890574283612,12330.940454154674,-372.2890625,0,18732.12109375
19104.41015625,19390.96484375,18581.146484375,18732.12109375,0.1773,75.82745340744522,17059.52979761648,13346.687218233443,12415.724303685738,-1579.216796875,0,17150.623046875
18729.83984375,18866.28515625,16351.03515625,17150.623046875,0.0953,56.81282063865866,17068.20534516491,13422.01268018674,12478.438194324006,-45.51171875,0,17108.40234375
17153.9140625,17445.0234375,16526.423828125,17108.40234375,0.1598,56.408222471604695,17072.033630744445,13495.010495306804,12539.762222793224,604.48046875,1,17717.4140625
17112.93359375,17853.939453125,16910.65234375,17717.4140625,0.1155,60.7303538028506,17133.498433768782,13578.622447132411,12608.340392855567,457.849609375,1,18177.484375
17719.634765625,18283.62890625,17559.1171875,18177.484375,0.2107,63.647694334678526,17232.925666266994,13669.689019961472,12682.103889307813,1447.513671875,1,19625.8359375
18178.322265625,19749.263671875,18178.322265625,19625.8359375,0.1566,70.93159943960974,17460.8218825749,13787.632523279066,12774.073850211022,-830.771484375,0,18802.998046875
19633.76953125,19845.974609375,18321.921875,18802.998046875,0.151,63.22085679344551,17588.648183936813,13886.946692063144,12853.92715082909,399.34765625,1,19201.091796875
18801.744140625,19308.330078125,18347.71875,19201.091796875,0.2041,65.18279215979867,17742.21424231188,13992.177288198032,12937.995556736982,239.47265625,1,19445.3984375
19205.92578125,19566.19140625,18925.78515625,19445.3984375,0.2364,66.36261933236685,17904.422260901225,14100.161865411934,13024.186323369604,-747.201171875,0,18699.765625
19446.966796875,19511.404296875,18697.193359375,18699.765625,0.1312,59.74256873244803,17980.169247958253,14191.243127978034,13099.35955915279,455.845703125,1,19154.23046875
18698.384765625,19160.44921875,18590.193359375,19154.23046875,0.039,62.20471537147201,18091.98460231937,14289.520105023023,13179.556524842821,190.94140625,1,19345.12109375
19154.1796875,19390.5,18897.89453125,19345.12109375,0.0999,63.21713586592987,18211.330934836573,14389.631015690882,13261.219631715765,-151.498046875,0,19191.630859375
19343.12890625,19411.828125,18931.142578125,19191.630859375,0.1129,61.791170098511785,18304.69283241166,14484.720121506409,13339.768124797345,-870.384765625,0,18321.14453125
19191.529296875,19283.478515625,18269.9453125,18321.14453125,0.1029,54.342807899775295,18306.259660872456,14560.688921699351,13405.74662024705,233.03125,1,18553.916015625
18320.884765625,18626.29296875,17935.546875,18553.916015625,0.1624,55.86696321611744,18329.8459803727,14639.762725539464,13473.934294358018,-288.306640625,0,18264.9921875
18553.298828125,18553.298828125,17957.064453125,18264.9921875,0.0857,53.49216345277625,18323.66942867054,14711.549447558484,13537.392014796984,-205.025390625,0,18058.904296875
18263.9296875,18268.453125,17619.533203125,18058.904296875,0.1723,51.80906311190354,18298.453701832866,14777.833702000395,13597.279594692058,752.3359375,1,18803.65625
18051.3203125,18919.55078125,18046.041015625,18803.65625,0.0052,57.04243826298853,18346.568230229735,14857.552960376624,13666.23822588819,335.6171875,1,19142.3828125
18806.765625,19381.53515625,18734.33203125,19142.3828125,0.1331,59.201483290148396,18422.360095207856,14942.401076260256,13738.769942267154,102.15234375,1,19246.64453125
19144.4921875,19305.099609375,19012.708984375,19246.64453125,0.1609,59.86670398824621,18500.863374830915,15027.63361992342,13811.721923578185,170.15625,1,19417.076171875
19246.919921875,19525.0078125,19079.841796875,19417.076171875,0.1268,60.980963846272836,18588.121736454163,15114.553274417509,13885.965026204633,1891.779296875,1,21310.59765625
19418.818359375,21458.908203125,19298.31640625,21310.59765625,0.1268,70.67329364209563,18847.4051573871,15237.247222572609,13984.304531238347,1496.810546875,1,22805.162109375
21308.3515625,23642.66015625,21234.67578125,22805.162109375,0.1112,75.76440859329162,19224.33439090976,15387.106923301368,14101.137081942145,331.1640625,1,23137.9609375
22806.796875,23238.6015625,22399.8125,23137.9609375,0.1589,76.72825732744022,19597.060728680262,15540.58918100827,14220.830113141586,736.966796875,1,23869.83203125
23132.865234375,24085.85546875,22826.47265625,23869.83203125,0.1818,78.72213847464728,20003.991328925,15705.524682993255,14348.631463050308,-384.470703125,0,23477.294921875
23861.765625,24209.66015625,23147.7109375,23477.294921875,0.1574,75.02808180827824,20334.78214730119,15859.42112336715,14469.540912836064,-671.373046875,0,22803.08203125
23474.455078125,24059.982421875,22159.3671875,22803.08203125,0.143,69.06407128175071,20569.858326724887,15996.91935916681,14579.918940894528,988.990234375,1,23783.029296875
22794.0390625,23789.90234375,22430.60546875,23783.029296875,-0.0262,72.47177371691474,20875.874609596325,16151.099753972912,14701.814442298244,-540.62890625,0,23241.345703125
23781.974609375,24024.490234375,22802.646484375,23241.345703125,0.0612,68.0333710817443,21101.15757088477,16291.50066385711,14814.92081661383,495.74609375,1,23735.94921875
23240.203125,23768.337890625,22777.59765625,23735.94921875,0.1886,69.84037260501448,21352.090108776698,16438.915486726277,14933.080133198415,931.220703125,1,24664.791015625
23733.5703125,24710.1015625,23463.673828125,24664.791015625,0.289,72.92038165501839,21667.58543323844,16601.804111060905,15061.976966078237,1760.021484375,1,26437.037109375
24677.015625,26718.0703125,24522.689453125,26437.037109375,0.2408,77.59740777999409,22121.81892620383,16796.56120013643,15212.640014333825,-167.078125,0,26272.294921875
26439.373046875,28288.83984375,25922.76953125,26272.294921875,0.0181,76.28517338091245,22517.102354362985,16984.199491656007,15359.125509797947,803.986328125,1,27084.80859375
26280.822265625,27389.111328125,26207.640625,27084.80859375,0.0011,78.23053783735203,22952.121996209367,17184.211553083613,15514.432570512543,280.626953125,1,27362.4375
27081.810546875,27370.720703125,25987.298828125,27362.4375,0.0395,78.86524793604936,23372.152044189428,17385.760581735423,15671.359788121648,1480.86328125,1,28840.953125
27360.08984375,28937.740234375,27360.08984375,28840.953125,0.1159,81.87975457203913,23892.990242361862,17612.596077641654,15845.791487947852,160.146484375,1,29001.720703125
28841.57421875,29244.876953125,28201.9921875,29001.720703125,0.1628,82.17593852997702,24379.536000529777,17838.123297948256,16020.04220602967,380.142578125,1,29374.15234375
28994.009765625,29600.626953125,28803.5859375,29374.15234375,0.1671,82.87087324018927,24855.213747503134,18066.559516677004,16196.917836992854,2750.8125,1,32127.267578125
29376.455078125,33155.1171875,29091.181640625,32127.267578125,0.1996,86.91234973088946,25547.790302800455,18344.989379279934,16407.915846809174,652.615234375,1,32782.0234375
32129.408203125,34608.55859375,32052.31640625,32782.0234375,0.1465,87.65456431259636,26236.764887057554,18630.871241818943,16624.791444036866,-839.03515625,0,31971.9140625
32810.94921875,33440.21875,28722.755859375,31971.9140625,0.0062,81.52557112078587,26782.969570433026,18895.050307575006,16828.064591301278,2015.388671875,1,33992.4296875
31977.041015625,34437.58984375,30221.1875,33992.4296875,0.0755,84.43408441372799,27469.5848196775,19194.008315098272,17055.40717535689,2810.75,1,36824.36328125
34013.61328125,36879.69921875,33514.03515625,36824.36328125,0.0781,87.41049456285931,28360.516101732024,19543.124255022067,17317.247653580638,2537.16796875,1,39371.04296875
36833.875,40180.3671875,36491.19140625,39371.04296875,0.0543,89.36908349279028,29409.137708114686,19935.756308759253,17609.35090278818,1415.84375,1,40797.609375
39381.765625,41946.73828125,36838.63671875,40797.609375,0.0881,90.27694243290375,30493.75405734186,20348.86231007095,17916.480154075758,-534.09375,0,40254.546875
40788.640625,41436.3515625,38980.875,40254.546875,0.1158,87.23832496062946,31423.3533733093,20743.0342816537,18212.348587465483,-1897.77734375,0,38356.44140625
40254.21875,41420.19140625,35984.62890625,38356.44140625,0.0292,77.47306765250552,32083.647471684606,21091.81462075462,18479.157763873227,-2779.875,0,35566.65625
38346.53125,38346.53125,30549.599609375,35566.65625,0.0554,65.86307333581556,32415.36259342893,21378.44514806641,18705.482247133186,-1593.3984375,0,33922.9609375
35516.359375,36568.52734375,32697.9765625,33922.9609375,0.0009,60.170858976234406,32558.943388102365,21626.851401322518,18907.03825627712,3401.23828125,1,37316.359375
33915.12109375,37599.9609375,32584.66796875,37316.359375,0.014,66.5629626107077,33012.03062494976,21937.53472753395,19150.870324074775,1862.21875,1,39187.328125
37325.109375,39966.40625,36868.5625,39187.328125,0.0785,69.45849363333852,33600.15419638312,22279.114794810506,19416.2538711069,-2331.33984375,0,36825.3671875
39156.70703125,39577.7109375,34659.58984375,36825.3671875,0.0031,62.175812407300654,33907.31733839425,22567.159396645944,19646.838153443234,-643.5078125,0,36178.140625
36821.6484375,37864.3671875,35633.5546875,36178.140625,-0.0407,60.319004608712696,34123.58622283289,22836.68377740543,19865.795802073124,-372.37109375,0,35791.27734375
36163.6484375,36722.3515625,34069.3203125,35791.27734375,0.0186,59.18703064700674,34282.41394863452,23093.21038267958,20076.72933242646,837.8359375,1,36630.07421875
35792.23828125,37299.28515625,34883.84375,36630.07421875,0.096,60.89197673953249,34506.000641026476,23361.267092304737,20295.978933569822,-572.4296875,0,36069.8046875
36642.234375,37755.890625,36069.8046875,36069.8046875,0.1414,59.12438280042774,34654.93435973824,23612.921302110582,20504.90377799274,-502.36328125,0,35547.75
